model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-CTM global,rew2.2,2,0.6593830334190232,0.3854,0.323,0.278,0.2866106442577031,0.4848,0.2044,0.625177304964539,0.3564459127228027
confidnet,do1,MCD-Confidence,rew2.2,1,0.6592920353982301,0.4479,0.4155,0.4351,0.4227450980392156,0.5087,0.2927,0.6193262411347518,0.5388752304855562
confidnet,do1,MCD-Confidence,rew2.2,3,0.657844387755102,0.4821,0.442,0.4244,0.3614565826330532,0.476,0.2912,0.6296099290780142,0.5594268592501537
confidnet,do1,MCD-Confidence,rew2.2,5,0.6539203084832905,0.4515,0.3829,0.3217,0.3109243697478991,0.4904,0.2363,0.6583333333333333,0.6014904732636754
confidnet,do1,MCD-Confidence,rew2.2,4,0.645171639396856,0.4594,0.4214,0.4026,0.3717647058823529,0.4904,0.2724,0.5985815602836879,0.4370774431468961
confidnet,do1,MCD-Confidence,rew2.2,2,0.672879177377892,0.5316,0.5062,0.4967,0.4633053221288515,0.5235,0.2884,0.6602836879432624,0.5433696988322065
confidnet,do1,MCD-CTM,rew2.2,1,0.6656131479140329,0.3615,0.275,0.2176,0.2410084033613445,0.4675,0.1972,0.597872340425532,0.4044637369391518
confidnet,do1,MCD-CTM,rew2.2,3,0.6524234693877551,0.3808,0.3089,0.243,0.2206162464985994,0.4497,0.1982,0.5854609929078014,0.3502228027043638
confidnet,do1,MCD-CTM,rew2.2,5,0.6674164524421594,0.401,0.3165,0.1689,0.2056022408963585,0.4633,0.1868,0.6290780141843971,0.5669176398279041
confidnet,do1,MCD-CTM,rew2.2,4,0.6422842476740456,0.3972,0.3142,0.2342,0.2293557422969187,0.4521,0.1957,0.5856382978723405,0.3679317762753534
confidnet,do1,MCD-CTM,rew2.2,2,0.6616323907455013,0.3869,0.3263,0.2783,0.2857142857142857,0.4854,0.2075,0.626241134751773,0.3592885679164105
confidnet,do1,MCD-EMSR,rew2.2,1,0.6678255372945638,0.4683,0.431,0.4728,0.4534453781512605,0.5098,0.354,0.6356382978723404,0.5794406883835279
confidnet,do1,MCD-EMSR,rew2.2,3,0.6457270408163265,0.471,0.4217,0.4334,0.3902521008403361,0.4623,0.3173,0.6203900709219858,0.5855869698832207
confidnet,do1,MCD-EMSR,rew2.2,5,0.6516709511568124,0.4425,0.3912,0.3322,0.3336694677871148,0.4963,0.2785,0.6225177304964539,0.6237323294406883
confidnet,do1,MCD-EMSR,rew2.2,4,0.6564003849855631,0.4869,0.4554,0.4727,0.4384313725490196,0.4936,0.2977,0.6023049645390071,0.4798325138291334
confidnet,do1,MCD-EMSR,rew2.2,2,0.6690231362467867,0.5249,0.5029,0.4975,0.4838095238095238,0.5292,0.3276,0.6537234042553192,0.5474416103257529
confidnet,do1,MCD-REN class,rew2.2,1,0.6630847029077117,0.4382,0.3799,0.3902,0.3943977591036414,0.5215,0.29,0.7021276595744681,0.5866241548862938
confidnet,do1,MCD-REN class,rew2.2,3,0.6415816326530612,0.4581,0.4091,0.3918,0.3754621848739495,0.492,0.2825,0.6826241134751773,0.5383374308543332
confidnet,do1,MCD-REN class,rew2.2,5,0.6484575835475579,0.4514,0.3729,0.2898,0.3019607843137254,0.4764,0.2639,0.6890070921985816,0.7075906576521205
confidnet,do1,MCD-REN class,rew2.2,4,0.6698748796920115,0.5079,0.4775,0.4973,0.4656582633053221,0.6027,0.3601,0.7235815602836879,0.5323832206515058
confidnet,do1,MCD-REN class,rew2.2,2,0.6789845758354756,0.5066,0.4529,0.4448,0.4309243697478991,0.5517,0.2847,0.724645390070922,0.4952750460971112
confidnet,do1,MCD-REN class pred,rew2.2,1,0.6716182048040455,0.5008,0.4534,0.4696,0.4730532212885154,0.5523,0.3428,0.7262411347517731,0.6673709280885064
confidnet,do1,MCD-REN class pred,rew2.2,3,0.6521045918367347,0.4875,0.4381,0.4253,0.3826330532212885,0.4772,0.3185,0.676595744680851,0.6229640442532268
confidnet,do1,MCD-REN class pred,rew2.2,5,0.6568123393316195,0.4785,0.3983,0.3176,0.3425210084033613,0.4981,0.2855,0.7104609929078014,0.716541180086048
confidnet,do1,MCD-REN class pred,rew2.2,4,0.6580044914982355,0.4937,0.4453,0.4253,0.413109243697479,0.5039,0.2969,0.674468085106383,0.5045712968653965
confidnet,do1,MCD-REN class pred,rew2.2,2,0.6696658097686375,0.5479,0.5222,0.5056,0.4903081232492997,0.5569,0.3457,0.7352836879432624,0.577980946527351
confidnet,do1,MCD-REN global,rew2.2,1,0.6634007585335019,0.4782,0.4217,0.4362,0.444593837535014,0.5544,0.3032,0.7235815602836879,0.5966502765826674
confidnet,do1,MCD-REN global,rew2.2,3,0.6521045918367347,0.4845,0.4328,0.4272,0.4173669467787115,0.5217,0.2837,0.6877659574468085,0.5317685925015365
confidnet,do1,MCD-REN global,rew2.2,5,0.6625964010282777,0.4559,0.3921,0.289,0.3197759103641456,0.4906,0.267,0.7111702127659575,0.7261447449293178
confidnet,do1,MCD-REN global,rew2.2,4,0.6753288418350979,0.5036,0.468,0.4803,0.4591596638655462,0.5951,0.3443,0.7203900709219858,0.5441379840196681
confidnet,do1,MCD-REN global,rew2.2,2,0.6590616966580977,0.53,0.4837,0.4671,0.4568067226890756,0.5279,0.3307,0.7164893617021276,0.5584280885064536
confidnet,do1,MCD-EREN,rew2.2,1,0.6605562579013906,0.4403,0.3897,0.3938,0.4004481792717086,0.5018,0.2866,0.6904255319148936,0.5753687768899816
confidnet,do1,MCD-EREN,rew2.2,3,0.6664540816326531,0.4571,0.4099,0.3972,0.3512605042016806,0.4576,0.28,0.6398936170212766,0.5806315304240934
confidnet,do1,MCD-EREN,rew2.2,5,0.6625964010282777,0.4371,0.3674,0.2846,0.2831372549019608,0.4792,0.2528,0.6563829787234042,0.6595344191763983
confidnet,do1,MCD-EREN,rew2.2,4,0.657042027590632,0.4504,0.4088,0.3827,0.366610644257703,0.4791,0.2479,0.6599290780141844,0.4507145052243392
confidnet,do1,MCD-EREN,rew2.2,2,0.6690231362467867,0.5126,0.4802,0.4595,0.4383193277310924,0.5019,0.3008,0.6725177304964539,0.5386063306699447
confidnet,do1,MCD-EfDBD global,rew2.2,1,0.6792035398230089,0.3716,0.2867,0.2172,0.2463865546218487,0.4968,0.2101,0.5785460992907802,0.430239704978488
confidnet,do1,MCD-EfDBD global,rew2.2,3,0.6616709183673469,0.3843,0.3148,0.2644,0.241344537815126,0.4598,0.2278,0.5528368794326242,0.3826060233558697
confidnet,do1,MCD-EfDBD global,rew2.2,5,0.6706298200514139,0.4017,0.3257,0.1729,0.1910364145658263,0.4653,0.209,0.5973404255319149,0.6350645359557467
confidnet,do1,MCD-EfDBD global,rew2.2,4,0.6480590311196663,0.4102,0.3389,0.2674,0.2696918767507003,0.4623,0.2226,0.5562056737588652,0.3845651505838967
confidnet,do1,MCD-EfDBD global,rew2.2,2,0.6687017994858612,0.4026,0.3344,0.3121,0.3182072829131652,0.4884,0.2204,0.5879432624113475,0.4170251997541487
confidnet,do1,MCD-EfDBD,rew2.2,1,0.6792035398230089,0.3716,0.2867,0.2172,0.2463865546218487,0.4968,0.2101,0.5785460992907802,0.430239704978488
confidnet,do1,MCD-EfDBD,rew2.2,3,0.6616709183673469,0.3843,0.3148,0.2644,0.241344537815126,0.4598,0.2278,0.5528368794326242,0.3826060233558697
confidnet,do1,MCD-EfDBD,rew2.2,5,0.6706298200514139,0.4017,0.3257,0.1729,0.1910364145658263,0.4653,0.209,0.5973404255319149,0.6350645359557467
confidnet,do1,MCD-EfDBD,rew2.2,4,0.6480590311196663,0.4102,0.3389,0.2674,0.2696918767507003,0.4623,0.2226,0.5562056737588652,0.3845651505838967
confidnet,do1,MCD-EfDBD,rew2.2,2,0.6687017994858612,0.4026,0.3344,0.3121,0.3182072829131652,0.4884,0.2204,0.5879432624113475,0.4170251997541487
confidnet,do1,MCD-EfDBD class pred,rew2.2,1,0.6792035398230089,0.3716,0.2867,0.2173,0.2464985994397759,0.4969,0.2102,0.5787234042553191,0.430239704978488
confidnet,do1,MCD-EfDBD class pred,rew2.2,3,0.6616709183673469,0.3843,0.3148,0.2644,0.2412324929971988,0.4598,0.2278,0.5528368794326242,0.3824907805777504
confidnet,do1,MCD-EfDBD class pred,rew2.2,5,0.6706298200514139,0.4016,0.3254,0.1728,0.1910364145658263,0.4654,0.2086,0.5973404255319149,0.6348340503995082
confidnet,do1,MCD-EfDBD class pred,rew2.2,4,0.6480590311196663,0.4102,0.3389,0.2674,0.2696918767507003,0.4623,0.2226,0.5562056737588652,0.3844883220651506
confidnet,do1,MCD-EfDBD class pred,rew2.2,2,0.6690231362467867,0.4022,0.3343,0.3122,0.3184313725490196,0.4882,0.2203,0.5879432624113475,0.4166410571604179
confidnet,do1,MCD-EfDBD class avg,rew2.2,1,0.683944374209861,0.3719,0.2853,0.2078,0.2350700280112044,0.4978,0.2011,0.575177304964539,0.4192916410571604
confidnet,do1,MCD-EfDBD class avg,rew2.2,3,0.6648596938775511,0.3812,0.314,0.2607,0.2342857142857143,0.4608,0.2256,0.5547872340425531,0.3743469575906576
confidnet,do1,MCD-EfDBD class avg,rew2.2,5,0.6690231362467867,0.3993,0.3318,0.1677,0.1918207282913165,0.4678,0.2057,0.600531914893617,0.6363322065150584
confidnet,do1,MCD-EfDBD class avg,rew2.2,4,0.6483798524222009,0.4109,0.3364,0.2653,0.2645378151260504,0.4652,0.2212,0.5588652482269504,0.3831054087277197
confidnet,do1,MCD-EfDBD class avg,rew2.2,2,0.6667737789203085,0.3876,0.3322,0.301,0.312156862745098,0.4908,0.2092,0.5882978723404255,0.4071527350952673
confidnet,do1,MCD-ECTM,rew2.2,1,0.683944374209861,0.3469,0.2615,0.179,0.1982072829131652,0.4703,0.1651,0.6062056737588652,0.3660494775660725
confidnet,do1,MCD-ECTM,rew2.2,3,0.6737882653061225,0.3679,0.291,0.201,0.1757983193277311,0.4471,0.1667,0.5835106382978723,0.3219499078057775
